antecedents_str,consequents_str,support,confidence,lift,leverage
4주평가성공여부=미실시,"6개월평가성공여부=미실시, 6주평가성공여부=미실시, 등록유형=보건소",0.22978,0.6931941595269699,2.3396589696468544,0.1315691056
"6개월평가성공여부=미실시, 6주평가성공여부=미실시, 등록유형=보건소",4주평가성공여부=미실시,0.22978,0.7755501552585393,2.3396589696468544,0.1315691056
"6주평가성공여부=미실시, 등록유형=보건소","4주평가성공여부=미실시, 6개월평가성공여부=미실시",0.22978,0.7753408017276285,2.3395920390091387,0.13156629600000003
"4주평가성공여부=미실시, 6개월평가성공여부=미실시","6주평가성공여부=미실시, 등록유형=보건소",0.22978,0.6933614966807484,2.3395920390091387,0.13156629600000003
"4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","6주평가성공여부=미실시, 성별=남",0.23958,0.8137907608695651,2.335660297541947,0.137005152
"6주평가성공여부=미실시, 성별=남","4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.23958,0.6876183915963492,2.335660297541947,0.137005152
4주평가성공여부=미실시,"6주평가성공여부=미실시, 등록유형=보건소, 성별=남",0.19076,0.5754796669482322,2.3300658634230795,0.10889106960000002
"6주평가성공여부=미실시, 등록유형=보건소, 성별=남",4주평가성공여부=미실시,0.19076,0.7723702324074824,2.3300658634230795,0.10889106960000002
"4주평가성공여부=미실시, 서비스상태=중간종결","6주평가성공여부=미실시, 성별=남",0.14432,0.8086966266950577,2.3210396265858955,0.08214096679999999
"6주평가성공여부=미실시, 성별=남","4주평가성공여부=미실시, 서비스상태=중간종결",0.14432,0.4142127317605189,2.3210396265858955,0.08214096679999999
"6주평가성공여부=미실시, 서비스상태=중간종결","4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.15232,0.68018219165848,2.31040146623125,0.08639206400000002
"4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","6주평가성공여부=미실시, 서비스상태=중간종결",0.15232,0.5173913043478261,2.3104014662312498,0.08639206400000002
4주평가성공여부=미실시,"6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 서비스상태=금연유지",0.13664,0.4122118981537348,2.29567775759487,0.07711945120000002
"6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 서비스상태=금연유지",4주평가성공여부=미실시,0.13664,0.7609712630875474,2.2956777575948695,0.07711945120000002
4주평가성공여부=미실시,"6주평가성공여부=미실시, 등록유형=보건소, 서비스상태=금연유지",0.11934,0.36002172076746713,2.2870138531791837,0.0671584184
"6주평가성공여부=미실시, 등록유형=보건소, 서비스상태=금연유지",4주평가성공여부=미실시,0.11934,0.7580993520518359,2.2870138531791837,0.0671584184
"6주평가성공여부=미실시, 서비스상태=금연유지","4주평가성공여부=미실시, 6개월평가성공여부=미실시",0.14588,0.7572674418604651,2.285055648341778,0.08203910400000002
"4주평가성공여부=미실시, 6개월평가성공여부=미실시","6주평가성공여부=미실시, 서비스상태=금연유지",0.14588,0.4401931200965601,2.285055648341778,0.08203910400000002
"6주평가성공여부=미실시, 서비스상태=금연유지",4주평가성공여부=미실시,0.14588,0.7572674418604651,2.284504168759699,0.0820236928
4주평가성공여부=미실시,"12주평가성공여부=미실시, 6주평가성공여부=미실시, 서비스상태=금연유지",0.14588,0.4400868830698685,2.284504168759699,0.0820236928
"12주평가성공여부=미실시, 6주평가성공여부=미실시, 서비스상태=금연유지",4주평가성공여부=미실시,0.14588,0.7572674418604651,2.284504168759699,0.0820236928
"6개월평가성공여부=미실시, 6주평가성공여부=미실시, 서비스상태=금연유지",4주평가성공여부=미실시,0.14588,0.7572674418604651,2.284504168759699,0.0820236928
4주평가성공여부=미실시,"6주평가성공여부=미실시, 서비스상태=금연유지",0.14588,0.4400868830698685,2.284504168759699,0.0820236928
4주평가성공여부=미실시,"6개월평가성공여부=미실시, 6주평가성공여부=미실시, 서비스상태=금연유지",0.14588,0.4400868830698685,2.284504168759699,0.0820236928
"12주평가성공여부=미실시, 4주평가성공여부=미실시","6주평가성공여부=미실시, 서비스상태=금연유지",0.14588,0.4400868830698685,2.284504168759699,0.0820236928
"6주평가성공여부=미실시, 서비스상태=금연유지","12주평가성공여부=미실시, 4주평가성공여부=미실시",0.14588,0.7572674418604651,2.284504168759699,0.0820236928
4주평가성공여부=미실시,"6주평가성공여부=미실시, 서비스상태=금연유지, 성별=남",0.12274,0.37027874984916137,2.2730432771587563,0.068741908
"6주평가성공여부=미실시, 서비스상태=금연유지, 성별=남",4주평가성공여부=미실시,0.12274,0.7534683855125844,2.273043277158756,0.068741908
"6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","4주평가성공여부=미실시, 서비스상태=중간종결",0.15232,0.404847969381246,2.2685642126036423,0.08517620960000001
"4주평가성공여부=미실시, 서비스상태=중간종결","6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.15232,0.8535245993499945,2.2685642126036423,0.08517620960000001
"12주평가성공여부=미실시, 6주평가성공여부=Y","4주평가성공여부=Y, 6개월평가성공여부=미실시",0.17934,0.9994427106553724,2.166109039131713,0.09654638400000001
"4주평가성공여부=Y, 6개월평가성공여부=미실시","12주평가성공여부=미실시, 6주평가성공여부=Y",0.17934,0.38868660598179455,2.166109039131713,0.09654638400000001
"6주평가성공여부=Y, 서비스상태=금연유지","12주평가성공여부=Y, 6개월평가성공여부=미실시",0.09318,0.4110277900308778,2.1655837198676386,0.05015234
"12주평가성공여부=Y, 6개월평가성공여부=미실시","6주평가성공여부=Y, 서비스상태=금연유지",0.09318,0.49093782929399365,2.165583719867638,0.05015234
"6주평가성공여부=미실시, 서비스상태=중간종결","4주평가성공여부=미실시, 등록유형=보건소",0.11034,0.4927212646244529,2.1435711503717605,0.05886515159999999
"4주평가성공여부=미실시, 등록유형=보건소","6주평가성공여부=미실시, 서비스상태=중간종결",0.11034,0.4800313234142521,2.1435711503717605,0.05886515159999999
"12주평가성공여부=Y, 6개월평가성공여부=미실시","4주평가성공여부=Y, 서비스상태=중간종결",0.09654,0.5086406743940991,2.1405633969956197,0.051439724
"4주평가성공여부=Y, 서비스상태=중간종결","12주평가성공여부=Y, 6개월평가성공여부=미실시",0.09654,0.40627893274976856,2.1405633969956193,0.051439724
"4주평가성공여부=Y, 서비스상태=중간종결","6개월평가성공여부=미실시, 6주평가성공여부=Y",0.18534,0.7799848497601213,2.112978408625782,0.0976249532
"6개월평가성공여부=미실시, 6주평가성공여부=Y","4주평가성공여부=Y, 서비스상태=중간종결",0.18534,0.5020859294576583,2.1129784086257817,0.0976249532
"6주평가성공여부=Y, 서비스상태=중간종결","4주평가성공여부=Y, 6개월평가성공여부=미실시",0.18534,0.964809994794378,2.091048970078843,0.09670506000000001
"4주평가성공여부=Y, 6개월평가성공여부=미실시","6주평가성공여부=Y, 서비스상태=중간종결",0.18534,0.40169050715214566,2.091048970078843,0.09670506000000001
"6주평가성공여부=미실시, 등록유형=보건소","4주평가성공여부=미실시, 서비스상태=중간종결",0.11034,0.3723174517478742,2.0862795682386763,0.057451594399999986
"4주평가성공여부=미실시, 서비스상태=중간종결","6주평가성공여부=미실시, 등록유형=보건소",0.11034,0.6182898128432142,2.0862795682386763,0.057451594399999986
"12주평가성공여부=미실시, 6주평가성공여부=Y","4주평가성공여부=Y, 서비스상태=중간종결",0.08884,0.495095853767276,2.0835613743257135,0.046201467200000006
"4주평가성공여부=Y, 서비스상태=중간종결","12주평가성공여부=미실시, 6주평가성공여부=Y",0.08884,0.373874253009006,2.0835613743257135,0.046201467200000006
"12주평가성공여부=Y, 서비스상태=중간종결","4주평가성공여부=Y, 6개월평가성공여부=미실시",0.09654,0.9349215572341661,2.0262712553839752,0.048895836
"4주평가성공여부=Y, 6개월평가성공여부=미실시","12주평가성공여부=Y, 서비스상태=중간종결",0.09654,0.2092327698309493,2.0262712553839752,0.048895836
"12주평가성공여부=Y, 서비스구분=보건소 금연클리닉","6주평가성공여부=Y, 등록유형=출장",0.07534,0.205185467618062,1.9379058142997923,0.0364629816
"6주평가성공여부=Y, 등록유형=출장","12주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.07534,0.7115602568945977,1.937905814299792,0.0364629816
"12주평가성공여부=미실시, 등록유형=보건소","4주평가성공여부=미실시, 서비스상태=금연유지",0.11934,0.27529411764705886,1.8871272117292215,0.05610102
"4주평가성공여부=미실시, 서비스상태=금연유지","12주평가성공여부=미실시, 등록유형=보건소",0.11934,0.8180696462846174,1.8871272117292213,0.05610102
"12주평가성공여부=미실시, 등록유형=보건소","6주평가성공여부=미실시, 서비스상태=금연유지",0.15742,0.3631372549019608,1.8850563481206437,0.07391056
"6주평가성공여부=미실시, 서비스상태=금연유지","12주평가성공여부=미실시, 등록유형=보건소",0.15742,0.817171926910299,1.8850563481206437,0.07391056
"12주평가성공여부=미실시, 서비스상태=금연유지","6주평가성공여부=미실시, 등록유형=보건소",0.15742,0.5559008404548345,1.8757620476948118,0.0734967752
"6주평가성공여부=미실시, 등록유형=보건소","12주평가성공여부=미실시, 서비스상태=금연유지",0.15742,0.5311782966662167,1.8757620476948116,0.0734967752
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 등록유형=출장",0.07534,0.14058068368413199,1.865950141812211,0.034963787200000006
"12주평가성공여부=Y, 등록유형=출장","6주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.07534,1.0,1.8659501418122109,0.034963787200000006
"12주평가성공여부=Y, 등록유형=보건소","6주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.29096,0.9999312667537287,1.8658218890015839,0.1350179984
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 등록유형=보건소",0.29096,0.5429168532616809,1.8658218890015839,0.1350179984
"6개월평가성공여부=Y, 등록유형=보건소","6주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.15166,0.9994727823909317,1.8649663800398042,0.07033949919999999
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉","6개월평가성공여부=Y, 등록유형=보건소",0.15166,0.2829899985072399,1.864966380039804,0.07033949919999999
"등록유형=보건소, 서비스상태=정상종결","6주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.11224,0.9992877492877493,1.864621117494681,0.05204546560000001
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉","등록유형=보건소, 서비스상태=정상종결",0.11224,0.20943424391700258,1.864621117494681,0.05204546560000001
"6주평가성공여부=Y, 등록유형=보건소","6개월평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.15166,0.3542464729515089,1.8615158851892217,0.07018876399999999
"6개월평가성공여부=Y, 서비스구분=보건소 금연클리닉","6주평가성공여부=Y, 등록유형=보건소",0.15166,0.7969521807672096,1.8615158851892217,0.07018876399999999
"6개월평가성공여부=미실시, 6주평가성공여부=Y","12주평가성공여부=Y, 서비스상태=금연유지",0.09318,0.25242455436961586,1.8538818622915383,0.0429178976
"12주평가성공여부=Y, 서비스상태=금연유지","6개월평가성공여부=미실시, 6주평가성공여부=Y",0.09318,0.6843419506462984,1.853881862291538,0.0429178976
"12주평가성공여부=Y, 서비스구분=보건소 금연클리닉","6주평가성공여부=Y, 등록유형=보건소",0.29096,0.7924178876845144,1.8509247119604653,0.1337628984
"6주평가성공여부=Y, 등록유형=보건소","12주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.29096,0.6796225357376436,1.8509247119604653,0.1337628984
"서비스구분=보건소 금연클리닉, 서비스상태=정상종결","6주평가성공여부=Y, 등록유형=보건소",0.11224,0.7919841941857183,1.8499116934170754,0.0515668336
"6주평가성공여부=Y, 등록유형=보건소","서비스구분=보건소 금연클리닉, 서비스상태=정상종결",0.11224,0.2621694851910679,1.8499116934170752,0.0515668336
"12주평가성공여부=미실시, 6주평가성공여부=Y","4주평가성공여부=Y, 서비스상태=금연유지",0.09054,0.5045697726259474,1.8451319118918577,0.041470337600000004
"4주평가성공여부=Y, 서비스상태=금연유지","12주평가성공여부=미실시, 6주평가성공여부=Y",0.09054,0.3310904702698749,1.8451319118918577,0.041470337600000004
"4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","12주평가성공여부=미실시, 성별=여",0.05482,0.1862092391304348,1.8378329957603121,0.024991392000000005
"12주평가성공여부=미실시, 성별=여","4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.05482,0.5410580339518358,1.837832995760312,0.024991392000000005
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","4주평가성공여부=미실시, 등록유형=보건소",0.22986,0.42176146788990826,1.8348623853211008,0.1045863
"6주평가성공여부=미실시, 등록유형=출장","12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.06436,1.0,1.8348623853211008,0.0292838
"4주평가성공여부=미실시, 등록유형=보건소","12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.22986,1.0,1.8348623853211008,0.1045863
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","6주평가성공여부=미실시, 등록유형=출장",0.06436,0.11809174311926604,1.8348623853211006,0.0292838
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","6주평가성공여부=미실시, 등록유형=보건소",0.29634,0.543743119266055,1.834738558732808,0.13482379999999997
"6주평가성공여부=미실시, 등록유형=보건소","12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.29634,0.9999325145093804,1.8347385587328078,0.13482379999999997
"12주평가성공여부=미실시, 서비스상태=금연유지","4주평가성공여부=미실시, 등록유형=보건소",0.11934,0.42142806695388096,1.8334119331500955,0.0542482452
"4주평가성공여부=미실시, 등록유형=보건소","12주평가성공여부=미실시, 서비스상태=금연유지",0.11934,0.519185591229444,1.8334119331500953,0.0542482452
"6주평가성공여부=Y, 등록유형=보건소","12주평가성공여부=Y, 서비스상태=금연유지",0.10626,0.24820143884892085,1.822866031499125,0.047967180799999995
"12주평가성공여부=Y, 서비스상태=금연유지","6주평가성공여부=Y, 등록유형=보건소",0.10626,0.7804054054054054,1.822866031499125,0.047967180799999995
"4주평가성공여부=Y, 서비스상태=금연유지","6개월평가성공여부=미실시, 6주평가성공여부=Y",0.1837,0.671761866452132,1.8198024230701955,0.0827549756
"6개월평가성공여부=미실시, 6주평가성공여부=Y","4주평가성공여부=Y, 서비스상태=금연유지",0.1837,0.49764317061277563,1.8198024230701955,0.0827549756
"12주평가성공여부=미실시, 등록유형=보건소","6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.29634,0.683598615916955,1.8169216880633505,0.13323996
"6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","12주평가성공여부=미실시, 등록유형=보건소",0.29634,0.7876355517754624,1.8169216880633505,0.13323996
4주평가성공여부=미실시,"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 성별=여",0.06092,0.18378182695788586,1.815308444862563,0.027360964800000005
"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 성별=여",4주평가성공여부=미실시,0.06092,0.6017384433030423,1.8153084448625627,0.027360964800000005
"12주평가성공여부=미실시, 성별=여","4주평가성공여부=미실시, 6주평가성공여부=미실시",0.06094,0.6014607185155942,1.81458009568453,0.027356472800000003
"4주평가성공여부=미실시, 6주평가성공여부=미실시","12주평가성공여부=미실시, 성별=여",0.06094,0.18385325529475655,1.8145800956845297,0.027356472800000003
"12주평가성공여부=미실시, 성별=여",4주평가성공여부=미실시,0.06094,0.6014607185155942,1.8144706121503387,0.027354446400000003
4주평가성공여부=미실시,"12주평가성공여부=미실시, 성별=여",0.06094,0.18384216242307228,1.8144706121503384,0.027354446400000003
"4주평가성공여부=미실시, 6개월평가성공여부=미실시","12주평가성공여부=미실시, 성별=여",0.06092,0.183826191913096,1.814312987693407,0.027342552000000006
"12주평가성공여부=미실시, 성별=여","4주평가성공여부=미실시, 6개월평가성공여부=미실시",0.06092,0.601263324121595,1.814312987693407,0.027342552000000006
"12주평가성공여부=미실시, 등록유형=출장","6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.06436,0.6780446691951116,1.8021599755345301,0.028647299199999997
"6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","12주평가성공여부=미실시, 등록유형=출장",0.06436,0.1710610248777376,1.8021599755345301,0.028647299199999997
"12주평가성공여부=미실시, 등록유형=보건소","4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.22986,0.530242214532872,1.8010944787122012,0.10223760000000001
"4주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","12주평가성공여부=미실시, 등록유형=보건소",0.22986,0.7807744565217392,1.801094478712201,0.10223760000000001
"6주평가성공여부=Y, 등록유형=출장, 성별=남",12주평가성공여부=Y,0.06456,0.7127401192316186,1.7963105983961354,0.02861966760000001
12주평가성공여부=Y,"6주평가성공여부=Y, 등록유형=출장, 성별=남",0.06456,0.16270981400272191,1.7963105983961352,0.02861966760000001
"12주평가성공여부=Y, 6개월평가성공여부=미실시","4주평가성공여부=Y, 서비스상태=금연유지",0.09318,0.49093782929399365,1.7952820496379496,0.041277292
"4주평가성공여부=Y, 서비스상태=금연유지","12주평가성공여부=Y, 6개월평가성공여부=미실시",0.09318,0.3407445330212828,1.7952820496379496,0.041277292
"4주평가성공여부=Y, 6주평가성공여부=Y, 등록유형=출장",12주평가성공여부=Y,0.07534,0.7115602568945977,1.7933370051277726,0.0333289336
12주평가성공여부=Y,"4주평가성공여부=Y, 6주평가성공여부=Y, 등록유형=출장",0.07534,0.18987852210292858,1.7933370051277726,0.0333289336
12주평가성공여부=Y,"6주평가성공여부=Y, 등록유형=출장, 서비스구분=보건소 금연클리닉",0.07534,0.18987852210292858,1.7933370051277726,0.0333289336
"6주평가성공여부=Y, 등록유형=출장, 서비스구분=보건소 금연클리닉",12주평가성공여부=Y,0.07534,0.7115602568945977,1.7933370051277726,0.0333289336
"6주평가성공여부=Y, 등록유형=출장","12주평가성공여부=Y, 4주평가성공여부=Y",0.07534,0.7115602568945977,1.7933370051277726,0.0333289336
"12주평가성공여부=Y, 4주평가성공여부=Y","6주평가성공여부=Y, 등록유형=출장",0.07534,0.18987852210292858,1.7933370051277726,0.0333289336
12주평가성공여부=Y,"6주평가성공여부=Y, 등록유형=출장",0.07534,0.18987852210292858,1.7933370051277726,0.0333289336
"6주평가성공여부=Y, 등록유형=출장",12주평가성공여부=Y,0.07534,0.7115602568945977,1.7933370051277726,0.0333289336
4주평가성공여부=미실시,"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 성별=여",0.05482,0.1653795100760227,1.7898215376192934,0.024191248000000002
"12주평가성공여부=미실시, 서비스구분=보건소 금연클리닉, 성별=여",4주평가성공여부=미실시,0.05482,0.5932900432900433,1.7898215376192932,0.024191248000000002
"12주평가성공여부=미실시, 4주평가성공여부=Y","6개월평가성공여부=미실시, 6주평가성공여부=Y",0.17934,0.6601148409893993,1.7882506392951165,0.0790520448
"6개월평가성공여부=미실시, 6주평가성공여부=Y","12주평가성공여부=미실시, 4주평가성공여부=Y",0.17934,0.4858319336836972,1.7882506392951165,0.0790520448
"12주평가성공여부=미실시, 성별=여","6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉",0.06774,0.6685748124753257,1.776990252167036,0.0296193632
"6주평가성공여부=미실시, 서비스구분=보건소 금연클리닉","12주평가성공여부=미실시, 성별=여",0.06774,0.18004465234956407,1.776990252167036,0.0296193632
"12주평가성공여부=Y, 성별=남","6주평가성공여부=Y, 등록유형=출장",0.06456,0.1881009265194336,1.7765482293108577,0.0282198664
"6주평가성공여부=Y, 등록유형=출장","12주평가성공여부=Y, 성별=남",0.06456,0.6097468832640726,1.7765482293108574,0.0282198664
"12주평가성공여부=Y, 서비스상태=금연유지","6주평가성공여부=Y, 성별=남",0.11932,0.876321974148061,1.7645013976885893,0.05169749759999999
"6주평가성공여부=Y, 성별=남","12주평가성공여부=Y, 서비스상태=금연유지",0.11932,0.24025451030927833,1.7645013976885893,0.05169749759999999
"6주평가성공여부=Y, 성별=남","12주평가성공여부=Y, 6개월평가성공여부=Y",0.18104,0.3645296391752577,1.7611829122391425,0.0782454528
"12주평가성공여부=Y, 6개월평가성공여부=Y","6주평가성공여부=Y, 성별=남",0.18104,0.8746738815344478,1.7611829122391425,0.0782454528
"4주평가성공여부=Y, 6개월평가성공여부=Y","6주평가성공여부=Y, 성별=남",0.18108,0.8744446590689589,1.7607213657155258,0.0782357888
"6주평가성공여부=Y, 성별=남","4주평가성공여부=Y, 6개월평가성공여부=Y",0.18108,0.3646101804123711,1.7607213657155258,0.0782357888
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 서비스상태=금연유지",0.12846,0.23969995521719661,1.7604285782696578,0.05548913279999999
"12주평가성공여부=Y, 서비스상태=금연유지","6주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.12846,0.9434488836662749,1.7604285782696578,0.05548913279999999
"4주평가성공여부=Y, 6주평가성공여부=Y, 성별=남",6개월평가성공여부=Y,0.18108,0.3646248640811888,1.760112300063665,0.07820020079999998
6개월평가성공여부=Y,"4주평가성공여부=Y, 6주평가성공여부=Y, 성별=남",0.18108,0.8741069704576172,1.7601123000636647,0.07820020079999998
6개월평가성공여부=Y,"6주평가성공여부=Y, 성별=남",0.18108,0.8741069704576172,1.760041419252612,0.07819605759999998
"6주평가성공여부=Y, 성별=남",6개월평가성공여부=Y,0.18108,0.3646101804123711,1.760041419252612,0.07819605759999998
"6주평가성공여부=Y, 성별=남","6개월평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.16626,0.33476965206185566,1.7591679036356052,0.07174940799999999
"6개월평가성공여부=Y, 서비스구분=보건소 금연클리닉","6주평가성공여부=Y, 성별=남",0.16626,0.873673147661587,1.7591679036356052,0.07174940799999999
"서비스구분=보건소 금연클리닉, 서비스상태=중간종결","12주평가성공여부=미실시, 등록유형=출장",0.06196,0.16692709736515976,1.7586082739692346,0.0267275944
"12주평가성공여부=미실시, 등록유형=출장","서비스구분=보건소 금연클리닉, 서비스상태=중간종결",0.06196,0.6527602191319005,1.7586082739692346,0.0267275944
"12주평가성공여부=Y, 서비스상태=정상종결","6주평가성공여부=Y, 성별=남",0.13734,0.8729977116704806,1.7578078923777394,0.05920859519999999
"6주평가성공여부=Y, 성별=남","12주평가성공여부=Y, 서비스상태=정상종결",0.13734,0.2765383376288659,1.7578078923777394,0.05920859519999999
"4주평가성공여부=Y, 서비스상태=정상종결","6주평가성공여부=Y, 성별=남",0.13738,0.8729190494344898,1.7576495035327195,0.0592187968
"6주평가성공여부=Y, 성별=남","4주평가성공여부=Y, 서비스상태=정상종결",0.13738,0.27661887886597936,1.7576495035327193,0.0592187968
서비스상태=정상종결,"4주평가성공여부=Y, 6주평가성공여부=Y, 성별=남",0.13738,0.8724755493458657,1.7568272509078686,0.05918221480000001
"4주평가성공여부=Y, 6주평가성공여부=Y, 성별=남",서비스상태=정상종결,0.13738,0.27663001892795297,1.7568272509078686,0.05918221480000001
서비스상태=정상종결,"6주평가성공여부=Y, 성별=남",0.13738,0.8724755493458657,1.7567565023877771,0.0591790656
"6주평가성공여부=Y, 성별=남",서비스상태=정상종결,0.13738,0.27661887886597936,1.7567565023877771,0.0591790656
"6개월평가성공여부=Y, 서비스상태=정상종결","6주평가성공여부=Y, 성별=남",0.13734,0.8724431457248125,1.7566912566946127,0.05915893119999999
"6주평가성공여부=Y, 성별=남","6개월평가성공여부=Y, 서비스상태=정상종결",0.13734,0.2765383376288659,1.7566912566946127,0.05915893119999999
"6주평가성공여부=Y, 서비스상태=금연유지","4주평가성공여부=Y, 6개월평가성공여부=미실시",0.1837,0.8103220114689016,1.7562245588836187,0.07910062
"4주평가성공여부=Y, 6개월평가성공여부=미실시","6주평가성공여부=Y, 서비스상태=금연유지",0.1837,0.39813610749891637,1.7562245588836187,0.07910062
"6개월평가성공여부=Y, 등록유형=보건소","6주평가성공여부=Y, 성별=남",0.1323,0.8718861209964412,1.7555696701764683,0.056939846399999994
"6주평가성공여부=Y, 성별=남","6개월평가성공여부=Y, 등록유형=보건소",0.1323,0.2663901417525773,1.7555696701764683,0.056939846399999994
"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 성별=여",6주평가성공여부=미실시,0.07528,0.7435796128012644,1.7548015594498145,0.0323805624
6주평가성공여부=미실시,"12주평가성공여부=미실시, 6개월평가성공여부=미실시, 성별=여",0.07528,0.1776561098786992,1.7548015594498143,0.0323805624
"서비스구분=보건소 금연클리닉, 서비스상태=정상종결","6주평가성공여부=Y, 성별=남",0.12348,0.8712955122777307,1.7543804612550955,0.053096179199999996
"6주평가성공여부=Y, 성별=남","서비스구분=보건소 금연클리닉, 서비스상태=정상종결",0.12348,0.24863079896907217,1.7543804612550955,0.053096179199999996
"12주평가성공여부=미실시, 성별=여",6주평가성공여부=미실시,0.07532,0.7433872878010265,1.7543476844315535,0.0323866632
6주평가성공여부=미실시,"12주평가성공여부=미실시, 성별=여",0.07532,0.177750507386605,1.7543476844315535,0.0323866632
"12주평가성공여부=Y, 서비스상태=중간종결","6주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.09706,0.9399573891148556,1.7539136235163004,0.041720900799999995
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 서비스상태=중간종결",0.09706,0.18110912076429317,1.7539136235163002,0.041720900799999995
"6개월평가성공여부=미실시, 6주평가성공여부=미실시","12주평가성공여부=미실시, 성별=여",0.07528,0.17769804551033896,1.753829900417874,0.0323567952
"12주평가성공여부=미실시, 성별=여","6개월평가성공여부=미실시, 6주평가성공여부=미실시",0.07528,0.7429924990130281,1.753829900417874,0.0323567952
"등록유형=보건소, 서비스상태=정상종결","6주평가성공여부=Y, 성별=남",0.0976,0.868945868945869,1.7496493817370107,0.0418173952
"6주평가성공여부=Y, 성별=남","등록유형=보건소, 서비스상태=정상종결",0.0976,0.19652061855670103,1.7496493817370105,0.0418173952
"12주평가성공여부=Y, 성별=여","6주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.05006,0.9346527259148618,1.744015386466006,0.0213561248
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 성별=여",0.05006,0.09340946409911928,1.744015386466006,0.0213561248
"6주평가성공여부=Y, 성별=남","12주평가성공여부=Y, 등록유형=보건소",0.25172,0.5068460051546392,1.741858564693928,0.10720769279999998
"12주평가성공여부=Y, 등록유형=보건소","6주평가성공여부=Y, 성별=남",0.25172,0.8650766375695924,1.741858564693928,0.10720769279999998
"4주평가성공여부=Y, 6주평가성공여부=Y, 성별=남",12주평가성공여부=Y,0.3432,0.6910716443155733,1.7416997941316934,0.1461511164
12주평가성공여부=Y,"4주평가성공여부=Y, 6주평가성공여부=Y, 성별=남",0.3432,0.8649629517616815,1.7416997941316932,0.1461511164
12주평가성공여부=Y,"6주평가성공여부=Y, 성별=남",0.3432,0.8649629517616815,1.7416296548036434,0.1461431808
"12주평가성공여부=Y, 4주평가성공여부=Y","6주평가성공여부=Y, 성별=남",0.3432,0.8649629517616815,1.7416296548036434,0.1461431808
"6주평가성공여부=Y, 성별=남",12주평가성공여부=Y,0.3432,0.6910438144329897,1.7416296548036434,0.1461431808
"6주평가성공여부=Y, 성별=남","12주평가성공여부=Y, 4주평가성공여부=Y",0.3432,0.6910438144329897,1.7416296548036434,0.1461431808
"12주평가성공여부=Y, 6개월평가성공여부=미실시","6주평가성공여부=Y, 서비스구분=보건소 금연클리닉",0.17702,0.9326659641728136,1.740308188111684,0.07530238400000003
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉","12주평가성공여부=Y, 6개월평가성공여부=미실시",0.17702,0.3303104941035976,1.7403081881116838,0.07530238400000003
"6주평가성공여부=Y, 서비스구분=보건소 금연클리닉, 성별=남",6개월평가성공여부=Y,0.16626,0.3604943625325238,1.7401735978592576,0.070717808
