support,itemsets_str
0.1173780487804878,"cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, dom_sim_bucket=낮은유사(0-0.1), domain_spread=대공유(21+), rec_bucket=중(101-1k)"
0.11707317073170732,"col_type=범주형, dom_sim_bucket=낮은유사(0-0.1), rec_bucket=소(≤100), val_sim_bucket=낮은값유사"
0.11605691056910569,"cate1=교육, cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.11605691056910569,"cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.11554878048780488,"cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)"
0.11554878048780488,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)"
0.1152439024390244,"cate1=교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.11514227642276423,"cate1=공공행정, cate2=일반행정, pk_bucket=저PK(0-0.3)"
0.11514227642276423,"cate1=공공행정, pk_bucket=저PK(0-0.3)"
0.11514227642276423,"cate2=일반행정, pk_bucket=저PK(0-0.3)"
0.11473577235772357,"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3)"
0.11473577235772357,"col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.11463414634146342,"col_type=범주형, dom_sim_bucket=낮은유사(0-0.1), pk_bucket=최고PK(0.9+)"
0.11453252032520325,"col_type=범주형, pk_bucket=최고PK(0.9+), val_sim_bucket=낮은값유사"
0.11453252032520325,"col_type=범주형, dom_sim_bucket=낮은유사(0-0.1), pk_bucket=최고PK(0.9+), val_sim_bucket=낮은값유사"
0.11432926829268293,"col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.1141260162601626,"col_type=수치형, dom_sim_bucket=중유사(0.1-0.3), domain_spread=대공유(21+)"
0.11402439024390244,"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)"
0.11371951219512196,"col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사"
0.11361788617886179,"cate1=교육, col_type=범주형, dom_sim_bucket=낮은유사(0-0.1)"
0.11341463414634147,"rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.1133130081300813,"col_type=범주형, domain_spread=단독, rec_bucket=소(≤100)"
0.11290650406504064,"domain_spread=대공유(21+), pk_bucket=중PK(0.3-0.7)"
0.11280487804878049,"col_type=범주형, rec_bucket=중(101-1k), val_sim_bucket=낮은값유사"
0.11270325203252032,"domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=낮은값유사"
0.11189024390243903,"cate1=교육, col_type=범주형, dom_sim_bucket=낮은유사(0-0.1), val_sim_bucket=낮은값유사"
0.11138211382113822,"cate1=보건, cate2=보건의료, val_sim_bucket=낮은값유사"
0.11138211382113822,"cate2=보건의료, val_sim_bucket=낮은값유사"
0.11138211382113822,"cate1=보건, val_sim_bucket=낮은값유사"
0.1108739837398374,"cate1=교육, pk_bucket=저PK(0-0.3), val_sim_bucket=낮은값유사"
0.11077235772357724,"col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.11077235772357724,"cate1=교육, domain_spread=대공유(21+), val_sim_bucket=중값유사"
0.11077235772357724,"col_cnt_bucket=협소(≤5), col_type=범주형"
0.11036585365853659,"cate1=보건, domain_spread=대공유(21+)"
0.11036585365853659,"cate2=보건의료, domain_spread=대공유(21+)"
0.11036585365853659,"cate1=보건, cate2=보건의료, domain_spread=대공유(21+)"
0.1100609756097561,"cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.1100609756097561,"cate1=교육, cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10975609756097561,"cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10975609756097561,"cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10975609756097561,"cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10965447154471544,"cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10965447154471544,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10945121951219512,"cate2=일반행정, dom_sim_bucket=낮은유사(0-0.1)"
0.10945121951219512,"cate1=공공행정, cate2=일반행정, dom_sim_bucket=낮은유사(0-0.1)"
0.10945121951219512,"cate1=공공행정, dom_sim_bucket=낮은유사(0-0.1)"
0.10914634146341463,"cate1=교육, cate2=고등교육, val_sim_bucket=높은값유사"
0.10914634146341463,"cate2=고등교육, val_sim_bucket=높은값유사"
0.10853658536585366,"domain_spread=단독, rec_bucket=소(≤100), val_sim_bucket=낮은값유사"
0.1076219512195122,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3)"
0.1076219512195122,"cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3)"
0.10752032520325203,"cate2=일반행정, col_type=수치형"
0.10752032520325203,"cate1=공공행정, col_type=수치형"
0.10752032520325203,"cate1=공공행정, cate2=일반행정, col_type=수치형"
0.10741869918699187,"cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)"
0.10741869918699187,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)"
0.1068089430894309,"cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.1068089430894309,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.1068089430894309,"cate1=교육, pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.10670731707317073,"col_cnt_bucket=초풍부(21+), col_type=수치형, val_sim_bucket=높은값유사"
0.10630081300813009,"col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.1059959349593496,"dom_sim_bucket=낮은유사(0-0.1), domain_spread=단독, rec_bucket=소(≤100)"
0.1059959349593496,"col_cnt_bucket=풍부(11-20), col_type=수치형"
0.10589430894308943,"cate1=공공행정, cate2=일반행정, dom_sim_bucket=낮은유사(0-0.1), val_sim_bucket=낮은값유사"
0.10589430894308943,"cate1=공공행정, dom_sim_bucket=낮은유사(0-0.1), val_sim_bucket=낮은값유사"
0.10589430894308943,"cate2=일반행정, dom_sim_bucket=낮은유사(0-0.1), val_sim_bucket=낮은값유사"
0.10579268292682927,"dom_sim_bucket=낮은유사(0-0.1), pk_bucket=저PK(0-0.3), val_sim_bucket=낮은값유사"
0.10579268292682927,"dom_sim_bucket=낮은유사(0-0.1), domain_spread=단독, rec_bucket=소(≤100), val_sim_bucket=낮은값유사"
0.10569105691056911,"cate1=교육, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.10558943089430894,"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10548780487804878,"domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.10548780487804878,"cate1=교육, pk_bucket=최고PK(0.9+)"
0.10528455284552846,"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10518292682926829,"dom_sim_bucket=중유사(0.1-0.3), val_sim_bucket=중값유사"
0.10477642276422765,"rec_bucket=중(101-1k), val_sim_bucket=중값유사"
0.10477642276422765,"col_type=수치형, pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.10416666666666667,"col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.1035569105691057,"cate1=교육, cate2=고등교육, domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.1035569105691057,"cate2=고등교육, domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.10345528455284553,"cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10345528455284553,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10335365853658536,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10335365853658536,"cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k)"
0.10284552845528455,"cate1=공공행정, cate2=일반행정, col_type=범주형, val_sim_bucket=낮은값유사"
0.10284552845528455,"cate1=공공행정, col_type=범주형, val_sim_bucket=낮은값유사"
0.10284552845528455,"cate2=일반행정, col_type=범주형, val_sim_bucket=낮은값유사"
0.10264227642276423,"pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.10254065040650406,"col_cnt_bucket=표준(6-10), col_type=범주형, dom_sim_bucket=낮은유사(0-0.1)"
0.1024390243902439,"col_cnt_bucket=표준(6-10), col_type=범주형, dom_sim_bucket=낮은유사(0-0.1), val_sim_bucket=낮은값유사"
0.10172764227642277,"cate2=고등교육, col_type=수치형, val_sim_bucket=높은값유사"
0.10172764227642277,"cate1=교육, cate2=고등교육, col_type=수치형, val_sim_bucket=높은값유사"
0.1016260162601626,"rec_bucket=소(≤100), val_sim_bucket=높은값유사"
0.10152439024390245,"col_cnt_bucket=표준(6-10), col_type=수치형"
0.10152439024390245,"col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.10142276422764228,rec_bucket=대(1k-10k)
0.10132113821138211,"cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.10132113821138211,"cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.10132113821138211,"col_type=수치형, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.10111788617886179,"col_type=범주형, pk_bucket=최고PK(0.9+), rec_bucket=소(≤100)"
0.10091463414634147,"col_type=범주형, domain_spread=단독, rec_bucket=소(≤100), val_sim_bucket=낮은값유사"
0.1003048780487805,"col_type=수치형, dom_sim_bucket=높은유사(0.3-0.6)"
0.1003048780487805,"cate1=교육, cate2=고등교육, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.1003048780487805,"cate2=고등교육, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.10020325203252033,"cate2=보건의료, pk_bucket=최고PK(0.9+)"
0.10020325203252033,"cate1=보건, cate2=보건의료, pk_bucket=최고PK(0.9+)"
0.10020325203252033,"cate1=교육, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.10020325203252033,"cate1=보건, pk_bucket=최고PK(0.9+)"
0.09959349593495935,"col_cnt_bucket=표준(6-10), pk_bucket=최고PK(0.9+)"
0.09939024390243903,"dom_sim_bucket=최고유사(0.6+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)"
0.09928861788617886,"col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.0991869918699187,"col_type=범주형, dom_sim_bucket=최고유사(0.6+)"
0.09878048780487805,"col_cnt_bucket=표준(6-10), col_type=범주형, rec_bucket=소(≤100)"
0.09867886178861789,"col_cnt_bucket=표준(6-10), col_type=범주형, pk_bucket=저PK(0-0.3)"
0.09857723577235772,"cate1=교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사"
0.09847560975609757,"col_type=범주형, dom_sim_bucket=낮은유사(0-0.1), domain_spread=단독, rec_bucket=소(≤100)"
0.0983739837398374,"dom_sim_bucket=낮은유사(0-0.1), pk_bucket=중PK(0.3-0.7)"
0.09827235772357723,"col_type=범주형, dom_sim_bucket=낮은유사(0-0.1), domain_spread=단독, rec_bucket=소(≤100), val_sim_bucket=낮은값유사"
0.09786585365853659,"cate1=교육, pk_bucket=중PK(0.3-0.7)"
0.09776422764227642,"cate1=교육, dom_sim_bucket=중유사(0.1-0.3)"
0.0975609756097561,"dom_sim_bucket=최고유사(0.6+), rec_bucket=소(≤100)"
0.0975609756097561,"dom_sim_bucket=높은유사(0.3-0.6), rec_bucket=소(≤100)"
0.09745934959349593,"cate1=교육, cate2=고등교육, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09745934959349593,"cate2=고등교육, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09735772357723577,domain_spread=중공유(6-20)
0.09735772357723577,"col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09725609756097561,"cate1=교육, col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09725609756097561,"cate2=고등교육, col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09725609756097561,"cate2=고등교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사"
0.09725609756097561,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09725609756097561,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), val_sim_bucket=높은값유사"
0.09705284552845528,"cate1=교육, col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09695121951219512,"cate1=교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.09684959349593496,"cate1=교육, col_type=수치형, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.0964430894308943,"col_type=수치형, dom_sim_bucket=높은유사(0.3-0.6), domain_spread=대공유(21+)"
0.09623983739837398,"cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.09623983739837398,"col_cnt_bucket=협소(≤5), val_sim_bucket=낮은값유사"
0.09613821138211383,"col_type=수치형, dom_sim_bucket=낮은유사(0-0.1), val_sim_bucket=낮은값유사"
0.09603658536585366,"domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.0959349593495935,"col_cnt_bucket=초풍부(21+), col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09583333333333334,"col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.09573170731707317,"col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09573170731707317,"cate2=고등교육, col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09573170731707317,"cate1=교육, cate2=고등교육, col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.095630081300813,"cate1=교육, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.095630081300813,"cate1=교육, dom_sim_bucket=최고유사(0.6+)"
0.09552845528455285,"cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09552845528455285,"cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09542682926829268,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.09542682926829268,"cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.09542682926829268,"cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09542682926829268,"cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09542682926829268,"col_cnt_bucket=풍부(11-20), dom_sim_bucket=낮은유사(0-0.1)"
0.09542682926829268,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09522357723577236,"cate1=공공행정, cate2=일반행정, col_type=수치형, domain_spread=대공유(21+)"
0.09522357723577236,"cate2=일반행정, col_type=수치형, domain_spread=대공유(21+)"
0.09522357723577236,"cate1=공공행정, col_type=수치형, domain_spread=대공유(21+)"
0.09502032520325203,"col_type=수치형, pk_bucket=최고PK(0.9+), rec_bucket=소(≤100)"
0.09441056910569105,"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, val_sim_bucket=높은값유사"
0.09420731707317073,"cate1=교육, col_type=수치형, val_sim_bucket=중값유사"
0.09420731707317073,"col_type=수치형, pk_bucket=중PK(0.3-0.7)"
0.09410569105691056,"col_type=범주형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3)"
0.09410569105691056,"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.09400406504065041,"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09400406504065041,"cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, val_sim_bucket=높은값유사"
0.09400406504065041,"cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09400406504065041,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, val_sim_bucket=높은값유사"
0.09400406504065041,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09390243902439024,"cate1=교육, rec_bucket=중(101-1k), val_sim_bucket=낮은값유사"
0.09380081300813008,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09380081300813008,"cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09380081300813008,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.09380081300813008,"cate2=고등교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=높은값유사"
0.09380081300813008,"cate1=교육, col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09369918699186992,"col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.09369918699186992,"col_cnt_bucket=풍부(11-20), col_type=수치형, domain_spread=대공유(21+)"
0.09359756097560976,cate2=유아및초·중등교육
0.09359756097560976,"cate1=교육, cate2=유아및초·중등교육"
0.09339430894308944,"cate2=고등교육, pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.09339430894308944,"cate1=교육, cate2=고등교육, pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.0931910569105691,"domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=중값유사"
0.09308943089430895,"domain_spread=단독, pk_bucket=최고PK(0.9+)"
0.09288617886178861,"cate1=보건, cate2=보건의료, col_cnt_bucket=표준(6-10)"
0.09288617886178861,"cate2=보건의료, col_cnt_bucket=표준(6-10)"
0.09288617886178861,"cate1=보건, col_cnt_bucket=표준(6-10)"
0.09197154471544715,"dom_sim_bucket=중유사(0.1-0.3), pk_bucket=저PK(0-0.3)"
0.09197154471544715,"domain_spread=대공유(21+), pk_bucket=최고PK(0.9+), rec_bucket=소(≤100)"
0.091869918699187,"col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.091869918699187,"cate1=교육, col_type=수치형, pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.091869918699187,"domain_spread=대공유(21+), rec_bucket=중(101-1k), val_sim_bucket=낮은값유사"
0.091869918699187,"col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09166666666666666,"cate1=교육, col_type=수치형, domain_spread=대공유(21+), val_sim_bucket=중값유사"
0.0915650406504065,"cate1=교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.09146341463414634,"col_cnt_bucket=풍부(11-20), dom_sim_bucket=낮은유사(0-0.1), val_sim_bucket=낮은값유사"
0.09126016260162602,"col_type=수치형, domain_spread=대공유(21+), pk_bucket=중PK(0.3-0.7)"
0.0910569105691057,"cate1=교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09044715447154472,"cate2=고등교육, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09044715447154472,"cate1=교육, cate2=고등교육, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.09034552845528455,"dom_sim_bucket=중유사(0.1-0.3), rec_bucket=소(≤100)"
0.09034552845528455,"col_cnt_bucket=풍부(11-20), col_type=범주형, val_sim_bucket=낮은값유사"
0.09034552845528455,"cate1=교육, dom_sim_bucket=낮은유사(0-0.1), pk_bucket=저PK(0-0.3)"
0.09014227642276423,"cate1=보건, col_type=범주형, rec_bucket=소(≤100)"
0.09014227642276423,"cate1=보건, cate2=보건의료, col_type=범주형, rec_bucket=소(≤100)"
0.09014227642276423,"cate2=보건의료, col_type=범주형, rec_bucket=소(≤100)"
0.0899390243902439,"col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.0899390243902439,"col_cnt_bucket=표준(6-10), col_type=수치형, domain_spread=대공유(21+)"
0.08973577235772358,"cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08973577235772358,"cate1=교육, cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08943089430894309,"col_cnt_bucket=초풍부(21+), col_type=수치형, pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08932926829268292,"col_cnt_bucket=초풍부(21+), col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08932926829268292,"col_cnt_bucket=협소(≤5), rec_bucket=소(≤100)"
0.0891260162601626,"col_cnt_bucket=초풍부(21+), val_sim_bucket=낮은값유사"
0.08902439024390243,"cate1=교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08841463414634146,"col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.0883130081300813,"cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.0883130081300813,"cate1=교육, cate2=고등교육, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.08800813008130082,cate2=교육일반
0.08800813008130082,"cate2=보건의료, col_type=수치형"
0.08800813008130082,"cate1=보건, col_type=수치형"
0.08800813008130082,"cate1=교육, cate2=교육일반"
0.08800813008130082,"cate1=보건, cate2=보건의료, col_type=수치형"
0.08790650406504065,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08790650406504065,"cate1=교육, cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.08790650406504065,"cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08790650406504065,"rec_bucket=대(1k-10k), val_sim_bucket=낮은값유사"
0.08790650406504065,"cate1=교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.08790650406504065,"cate2=고등교육, col_cnt_bucket=초풍부(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.08780487804878048,"cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08780487804878048,"cate1=교육, cate2=고등교육, col_type=수치형, pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08780487804878048,"cate1=교육, cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08780487804878048,"cate2=고등교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08770325203252033,"cate1=교육, col_type=수치형, domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.08770325203252033,"cate1=교육, col_type=수치형, pk_bucket=저PK(0-0.3), rec_bucket=중(101-1k), val_sim_bucket=높은값유사"
0.08760162601626016,"pk_bucket=저PK(0-0.3), val_sim_bucket=중값유사"
0.0875,"dom_sim_bucket=높은유사(0.3-0.6), pk_bucket=저PK(0-0.3)"
0.08729674796747967,"col_type=범주형, pk_bucket=저PK(0-0.3), rec_bucket=소(≤100)"
0.08709349593495935,"cate1=교육, col_cnt_bucket=초풍부(21+), domain_spread=대공유(21+), pk_bucket=저PK(0-0.3), val_sim_bucket=높은값유사"
0.08689024390243902,"col_type=범주형, dom_sim_bucket=낮은유사(0-0.1), pk_bucket=저PK(0-0.3)"
0.08689024390243902,"cate2=보건의료, dom_sim_bucket=낮은유사(0-0.1)"
0.08689024390243902,"cate1=보건, dom_sim_bucket=낮은유사(0-0.1)"
0.08689024390243902,"cate1=보건, cate2=보건의료, dom_sim_bucket=낮은유사(0-0.1)"
